order_id,user_id,created_dt_msk,created_ts_msk,event_id,cinema_circuit,age_limit,currency_code,device_type_canonical,revenue,service_name,tickets_count,total,days_since_prev,curs,revenue_rub,one_ticket_revenue_rub,month,season
3738014,c3984aacf1b83c1,2024-09-25,2024-09-25 14:21:59,303114,нет,16,rub,mobile,124.15,Билеты без проблем,2,2069.11,0.0,19.3262,124.1500015258789,62.07500076293945,2024-09,осень
8452834,0beb8fc0c0a9ce1,2024-07-20,2024-07-20 15:25:59,384441,нет,0,rub,mobile,21.06,Лови билет!,2,526.38,0.0,18.4518,21.059999465942383,10.529999732971191,2024-07,лето
1250162,2f869e688770924,2024-09-16,2024-09-16 22:18:37,230891,нет,16,rub,mobile,897.62,Край билетов,2,5610.1,1.0,19.0586,897.6199951171875,448.80999755859375,2024-09,осень
3303681,a6021dd115eba1e,2024-09-17,2024-09-17 09:55:06,442181,нет,12,rub,desktop,787.03,Билеты без проблем,2,8744.74,0.0,19.0125,787.030029296875,393.5150146484375,2024-09,осень
3523675,2b8d135856354d0,2024-08-09,2024-08-09 22:36:18,418429,нет,0,rub,mobile,216.61,Билеты без проблем,4,5415.36,7.0,18.1998,216.61000061035156,54.15250015258789,2024-08,лето
2090321,1f49b8de206b285,2024-06-28,2024-06-28 23:04:52,384441,нет,0,rub,mobile,42.11,Лови билет!,4,1052.76,0.0,18.3203,42.11000061035156,10.52750015258789,2024-06,лето
368127,1f5005b3af584c9,2024-10-09,2024-10-09 19:50:28,373887,нет,12,rub,mobile,425.38,Прачечная,1,3544.87,0.0,19.8418,425.3800048828125,425.3800048828125,2024-10,осень
2634390,0beb8fc0c0a9ce1,2024-08-08,2024-08-08 13:08:12,302147,нет,16,rub,mobile,362.14,Билеты без проблем,4,7242.85,0.0,17.9296,362.1400146484375,90.53500366210938,2024-08,лето
4228752,7d22e22c99ec66e,2024-10-25,2024-10-25 21:40:16,259249,нет,18,rub,desktop,985.49,Прачечная,2,12318.61,0.0,19.8788,985.489990234375,492.7449951171875,2024-10,осень
5192828,fe0522c8bd31255,2024-10-06,2024-10-06 01:12:45,311504,нет,0,rub,mobile,20.0,Лови билет!,3,2000.08,2.0,19.6475,20.0,6.666666666666667,2024-10,осень
8360266,2c8092b69b753cc,2024-10-15,2024-10-15 15:24:51,240948,нет,12,rub,mobile,64.13,Лучшие билеты,3,1603.17,0.0,19.7185,64.12999725341797,21.376665751139324,2024-10,осень
3069013,019fa401ddb00aa,2024-09-27,2024-09-27 17:33:03,82065,нет,6,rub,desktop,647.36,Лови билет!,3,5885.11,0.0,19.3256,647.3599853515625,215.78666178385416,2024-09,осень
5294502,58b491ae19af0f3,2024-08-08,2024-08-08 21:44:45,533859,нет,16,rub,mobile,1248.3,Облачко,3,10402.47,1.0,17.9296,1248.300048828125,416.1000162760417,2024-08,лето
4088044,34a86a7454c18ba,2024-10-08,2024-10-08 16:32:52,433997,нет,16,rub,mobile,306.75,Билеты без проблем,4,10225.08,3.0,19.9371,306.75,76.6875,2024-10,осень
7575816,c032fdd11a9ac9b,2024-07-02,2024-07-02 13:14:31,539582,нет,12,rub,desktop,1736.9,Мой билет,2,12406.44,0.0,18.5164,1736.9000244140625,868.4500122070312,2024-07,лето
6907685,043ad5de015a5d2,2024-09-03,2024-09-03 11:15:44,564990,нет,0,rub,mobile,155.72,Билеты в руки,4,3892.98,0.0,18.6868,155.72000122070312,38.93000030517578,2024-09,осень
6956260,8d6c1ff89fac35f,2024-10-25,2024-10-25 18:54:15,558515,нет,16,rub,mobile,880.73,Мой билет,3,9785.84,0.0,19.8788,880.72998046875,293.57666015625,2024-10,осень
5465747,fd14eea7b031d8a,2024-07-07,2024-07-07 03:51:18,373460,нет,18,rub,mobile,187.95,Билеты без проблем,2,3759.01,,18.5395,187.9499969482422,93.9749984741211,2024-07,лето
2879701,d8e7ee1357d6d53,2024-08-17,2024-08-17 11:24:49,553137,нет,16,rub,mobile,333.77,Облачко,1,3034.24,2.0,18.5775,333.7699890136719,333.7699890136719,2024-08,лето
2009788,8c801fd7f4d6caf,2024-08-29,2024-08-29 21:15:00,505832,нет,12,rub,mobile,2019.66,Мой билет,3,16830.52,29.0,19.0276,2019.6600341796875,673.2200113932291,2024-08,лето
2221024,49bad470818ff10,2024-09-16,2024-09-16 21:26:17,545658,нет,16,rub,desktop,164.43,Облачко,1,1264.82,,19.0586,164.42999267578125,164.42999267578125,2024-09,осень
7721628,1a1514f0360ff18,2024-09-03,2024-09-03 14:26:32,419865,нет,18,rub,mobile,135.5,Лучшие билеты,2,3387.54,0.0,18.6868,135.5,67.75,2024-09,осень
8342605,fc950d43881de43,2024-10-02,2024-10-02 20:29:31,560537,нет,0,rub,mobile,54.74,Лучшие билеты,2,1094.82,0.0,19.4015,54.7400016784668,27.3700008392334,2024-10,осень
4465653,fa2dbe07a6f3854,2024-10-16,2024-10-16 21:16:07,403701,нет,6,rub,desktop,782.75,Билеты в руки,4,6021.14,1.0,20.0393,782.75,195.6875,2024-10,осень
5187840,04b6911607ebb3e,2024-10-04,2024-10-04 23:22:24,477368,нет,16,rub,mobile,898.99,Облачко,2,8172.64,0.0,19.6648,898.989990234375,449.4949951171875,2024-10,осень
5790837,fc950d43881de43,2024-10-01,2024-10-01 14:04:07,284928,нет,16,rub,desktop,863.19,Край билетов,2,5754.61,0.0,19.4525,863.1900024414062,431.5950012207031,2024-10,осень
6813957,b8e28d3a198dd74,2024-09-24,2024-09-24 16:53:27,554986,нет,0,rub,mobile,55.07,Билеты в руки,3,786.68,12.0,19.3967,55.06999969482422,18.356666564941406,2024-09,осень
6959856,d4d2a3f1626f93b,2024-08-14,2024-08-14 17:19:45,453123,нет,12,rub,desktop,111.46,Билеты без проблем,1,2786.55,3.0,19.3431,111.45999908447266,111.45999908447266,2024-08,лето
3196468,1f5005b3af584c9,2024-10-29,2024-10-29 23:34:40,544520,нет,6,rub,mobile,676.58,Быстрый кассир,2,7517.6,0.0,20.0429,676.5800170898438,338.2900085449219,2024-10,осень
4879802,3530f9bad8750f4,2024-09-10,2024-09-10 15:39:08,410792,нет,12,rub,mobile,188.16,Край билетов,1,2090.72,4.0,18.8087,188.16000366210938,188.16000366210938,2024-09,осень
7035981,f04f9286231dde0,2024-07-26,2024-07-26 12:17:37,377483,нет,12,rub,mobile,328.63,Билеты в руки,2,2738.58,0.0,18.0156,328.6300048828125,164.31500244140625,2024-07,лето
8120320,4eee1a5fac60496,2024-10-20,2024-10-20 17:01:36,534657,нет,16,rub,mobile,679.21,Быстробилет,2,5224.7,11.0,19.7884,679.2100219726562,339.6050109863281,2024-10,осень
1446956,77eba1002a839ca,2024-10-06,2024-10-06 16:35:17,187844,нет,6,rub,mobile,100.86,Лучшие билеты,3,2521.57,0.0,19.6475,100.86000061035156,33.62000020345052,2024-10,осень
7546178,e220d45e5e7c67f,2024-08-18,2024-08-18 15:49:22,540783,нет,18,rub,desktop,70.56,Мой билет,1,1411.24,1.0,18.5775,70.55999755859375,70.55999755859375,2024-08,лето
8459736,9c91b8372bd1e46,2024-10-01,2024-10-01 12:59:53,195143,нет,0,rub,mobile,273.41,Билеты без проблем,3,4556.8,2.0,19.4525,273.4100036621094,91.1366678873698,2024-10,осень
4158688,869cf848daad531,2024-10-03,2024-10-03 18:45:47,538828,нет,12,kzt,mobile,4735.52,Билеты без проблем,2,67650.36,29.0,19.6841,932.1444961645508,466.0722480822754,2024-10,осень
6355264,cdbc02c6ad8087a,2024-10-24,2024-10-24 14:56:47,570979,нет,0,rub,mobile,68.66,Лови билет!,3,1716.38,0.0,19.9587,68.66000366210938,22.886667887369793,2024-10,осень
2062423,2ab18548c010d21,2024-08-26,2024-08-26 19:17:14,560645,нет,0,rub,mobile,28.1,Билеты без проблем,2,702.5,0.0,19.1202,28.100000381469727,14.050000190734863,2024-08,лето
8049386,2c8092b69b753cc,2024-10-22,2024-10-22 14:01:56,569414,нет,16,rub,mobile,13.22,Лучшие билеты,1,330.51,0.0,19.8112,13.220000267028809,13.220000267028809,2024-10,осень
8514053,47c6a3ef57b29c7,2024-06-13,2024-06-13 06:25:25,525084,нет,0,rub,mobile,13.17,Лови билет!,1,658.55,0.0,19.8655,13.170000076293945,13.170000076293945,2024-06,лето
7526922,704e989212c9939,2024-06-22,2024-06-22 13:33:18,188659,нет,12,rub,mobile,414.79,Лови билет!,4,4608.8,7.0,19.1383,414.7900085449219,103.69750213623047,2024-06,лето
2454677,00f126f7058166b,2024-06-09,2024-06-09 23:42:08,479826,нет,12,rub,mobile,560.84,Билеты без проблем,2,7010.46,,19.8618,560.8400268554688,280.4200134277344,2024-06,лето
6666028,e715cf9b822bc67,2024-10-23,2024-10-23 10:03:29,388527,нет,0,rub,mobile,63.46,Билеты без проблем,3,1057.59,0.0,20.0531,63.459999084472656,21.15333302815755,2024-10,осень
3299070,e55cf881b70d306,2024-10-29,2024-10-29 14:06:02,564916,нет,0,rub,desktop,444.1,Дырокол,3,3172.11,0.0,20.0429,444.1000061035156,148.03333536783853,2024-10,осень
310881,0beb8fc0c0a9ce1,2024-08-31,2024-08-31 21:08:50,238355,нет,6,rub,mobile,1137.37,Билеты без проблем,2,7582.48,0.0,18.933,1137.3699951171875,568.6849975585938,2024-08,лето
4616627,8187dac4be757a0,2024-09-26,2024-09-26 13:07:03,549756,нет,12,rub,mobile,320.22,Crazy ticket!,3,6404.4,0.0,19.2591,320.2200012207031,106.74000040690105,2024-09,осень
8300816,7eb4fc207ecc10f,2024-10-01,2024-10-01 13:51:32,265717,нет,16,rub,mobile,345.51,Тебе билет!,3,3455.1,0.0,19.4525,345.510009765625,115.17000325520833,2024-10,осень
4258564,5f4ae7f62e892a1,2024-10-01,2024-10-01 11:12:29,574410,нет,0,rub,mobile,150.84,Билеты в руки,5,5028.11,0.0,19.4525,150.83999633789062,30.167999267578125,2024-10,осень
7027252,8187dac4be757a0,2024-10-24,2024-10-24 08:10:19,383740,нет,16,rub,mobile,504.38,Лови билет!,2,5043.79,0.0,19.9587,504.3800048828125,252.19000244140625,2024-10,осень
7042767,043f669c9f734b1,2024-08-31,2024-08-31 12:21:24,559951,нет,6,rub,mobile,884.53,Билеты в руки,2,9828.07,0.0,18.933,884.530029296875,442.2650146484375,2024-08,лето
3683262,2b19fb64b4e5c72,2024-10-11,2024-10-11 12:50:35,559811,нет,16,rub,desktop,543.09,Облачко,3,6034.32,3.0,19.8829,543.0900268554688,181.0300089518229,2024-10,осень
735151,dd72d82dfc47c81,2024-08-11,2024-08-11 12:07:38,233882,нет,6,rub,mobile,2988.16,Лучшие билеты,5,29881.65,6.0,18.4415,2988.159912109375,597.631982421875,2024-08,лето
1729764,fc950d43881de43,2024-09-21,2024-09-21 15:41:17,561023,нет,16,rub,mobile,604.14,Облачко,1,4315.32,0.0,19.3316,604.1400146484375,604.1400146484375,2024-09,осень
410467,4ec8f6429431987,2024-06-04,2024-06-04 13:02:48,178733,нет,12,rub,mobile,159.97,Лучшие билеты,3,3199.42,0.0,19.9833,159.97000122070312,53.323333740234375,2024-06,лето
7017827,fc950d43881de43,2024-08-06,2024-08-06 22:46:14,479826,нет,12,rub,desktop,841.26,Дом культуры,3,10515.69,0.0,17.8998,841.260009765625,280.4200032552083,2024-08,лето
7690656,9b2e223ca095aa7,2024-09-11,2024-09-11 23:32:07,565706,нет,0,rub,mobile,34.62,Билеты в руки,3,346.23,,19.0258,34.619998931884766,11.539999643961588,2024-09,осень
4960364,a415326a7bb4b37,2024-09-16,2024-09-16 09:42:22,565648,нет,0,rub,mobile,34.92,Лучшие билеты,3,873.09,0.0,19.0586,34.91999816894531,11.639999389648438,2024-09,осень
781029,a7bbcc127e2b4df,2024-07-05,2024-07-05 11:22:43,346871,нет,6,rub,mobile,308.77,Прачечная,2,6175.4,0.0,18.6471,308.7699890136719,154.38499450683594,2024-07,лето
100631,fc950d43881de43,2024-09-15,2024-09-15 14:16:03,563393,нет,0,rub,mobile,16.59,Билеты в руки,3,829.44,0.0,19.0586,16.59000015258789,5.53000005086263,2024-09,осень
5761663,7d22e22c99ec66e,2024-10-21,2024-10-21 21:12:08,558756,нет,6,rub,desktop,154.88,Лови билет!,4,3097.52,0.0,19.7884,154.8800048828125,38.720001220703125,2024-10,осень
695769,a9aa4af9bb53cd7,2024-10-01,2024-10-01 14:07:59,542283,нет,16,rub,desktop,255.71,Билеты без проблем,3,4261.83,0.0,19.4525,255.7100067138672,85.23666890462239,2024-10,осень
147785,1f5005b3af584c9,2024-09-29,2024-09-29 21:24:28,556753,нет,16,rub,mobile,51.07,Лучшие билеты,2,2553.71,0.0,19.3741,51.06999969482422,25.53499984741211,2024-09,осень
5391739,9fc57230cc1bea0,2024-10-14,2024-10-14 11:44:17,194022,нет,0,rub,mobile,274.91,Билеты без проблем,4,6872.71,0.0,19.5723,274.9100036621094,68.72750091552734,2024-10,осень
4769399,0eb26a9ddcee1dd,2024-06-26,2024-06-26 20:58:02,186536,нет,0,rub,mobile,105.74,Билеты в руки,3,1510.5,0.0,18.758,105.73999786376953,35.246665954589844,2024-06,лето
1644591,aa097faa63b3d9f,2024-10-31,2024-10-31 21:46:00,589624,нет,16,rub,desktop,125.49,Мой билет,3,3137.26,0.0,19.7383,125.48999786376953,41.82999928792318,2024-10,осень
2039136,9be9eb582224e7e,2024-08-29,2024-08-29 11:44:55,560645,нет,0,rub,desktop,14.05,Билеты без проблем,1,351.25,0.0,19.0276,14.050000190734863,14.050000190734863,2024-08,лето
2664318,f7a0146fc193947,2024-09-26,2024-09-26 11:52:06,527281,нет,6,rub,desktop,1447.2,Лови билет!,5,18089.99,1.0,19.2591,1447.199951171875,289.439990234375,2024-09,осень
5837469,fdcebf159b268b2,2024-09-14,2024-09-14 15:11:06,556831,нет,6,rub,mobile,81.42,Тебе билет!,3,1017.7,12.0,19.0586,81.41999816894531,27.139999389648438,2024-09,осень
7321312,ed31215b91c9c84,2024-07-16,2024-07-16 15:51:21,548698,нет,12,rub,mobile,878.0,Билеты без проблем,2,9755.51,24.0,18.4847,878.0,439.0,2024-07,лето
326164,53b281ff5fada99,2024-10-09,2024-10-09 19:30:09,555899,нет,12,rub,mobile,1432.17,Лови билет!,4,15913.05,0.0,19.8418,1432.1700439453125,358.0425109863281,2024-10,осень
7202615,b2564be9f229aed,2024-06-04,2024-06-04 14:32:40,521147,нет,12,rub,mobile,328.11,Билеты без проблем,2,10937.14,,19.9833,328.1099853515625,164.05499267578125,2024-06,лето
4067541,024dc5236465850,2024-10-01,2024-10-01 11:11:26,457197,нет,0,rub,desktop,288.38,Билеты в руки,6,5767.58,0.0,19.4525,288.3800048828125,48.063334147135414,2024-10,осень
8301599,3dfef9938565e5f,2024-06-11,2024-06-11 19:59:42,536826,нет,12,kzt,mobile,17617.24,Мой билет,4,220215.55,,19.8928,3504.56236534375,876.1405913359375,2024-06,лето
5238213,9be9eb582224e7e,2024-10-07,2024-10-07 13:01:08,533533,нет,12,rub,desktop,112.35,Билеты без проблем,4,5617.26,0.0,19.6475,112.3499984741211,28.087499618530273,2024-10,осень
3555256,54e7a640ae1d135,2024-08-08,2024-08-08 10:49:04,315781,нет,0,rub,mobile,322.75,Билеты без проблем,4,8068.82,6.0,17.9296,322.75,80.6875,2024-08,лето
4178756,85929277659c29f,2024-06-14,2024-06-14 21:48:20,518709,нет,16,rub,mobile,1102.48,Билеты без проблем,3,7349.84,2.0,19.525,1102.47998046875,367.4933268229167,2024-06,лето
3418811,7b25a521d1d47fb,2024-09-18,2024-09-18 10:05:10,561014,нет,12,rub,mobile,65.45,Мой билет,3,3272.42,1.0,19.0236,65.44999694824219,21.816665649414062,2024-09,осень
3425162,8072743717988f6,2024-06-03,2024-06-03 18:35:45,523809,нет,16,rub,desktop,807.62,Мир касс,3,8973.6,,20.2773,807.6199951171875,269.2066650390625,2024-06,лето
6995932,463d468bb739ba9,2024-08-29,2024-08-29 12:29:09,529690,нет,16,rub,desktop,175.08,Билеты в руки,2,2501.11,15.0,19.0276,175.0800018310547,87.54000091552734,2024-08,лето
2879788,20f183d068f832d,2024-09-04,2024-09-04 19:12:04,559550,нет,6,kzt,mobile,310.97,Билеты без проблем,2,6219.37,7.0,18.364,57.106531024169925,28.553265512084963,2024-09,осень
5541176,a0258a2fb4a1bb0,2024-08-05,2024-08-05 13:35:05,373887,нет,12,rub,desktop,1276.15,Билеты без проблем,3,10634.6,0.0,18.0536,1276.1500244140625,425.3833414713542,2024-08,лето
8061508,dabfa9fe30071f4,2024-06-18,2024-06-18 23:25:40,518819,нет,16,rub,mobile,686.87,Билеты без проблем,2,4292.95,,19.7542,686.8699951171875,343.43499755859375,2024-06,лето
1244681,8d6c1ff89fac35f,2024-08-11,2024-08-11 12:05:37,383280,нет,6,rub,mobile,18.24,Лучшие билеты,2,456.1,0.0,18.4415,18.239999771118164,9.119999885559082,2024-08,лето
1608805,41a70b927a02d79,2024-09-18,2024-09-18 10:43:41,410849,нет,16,rub,mobile,1067.53,Билеты в руки,4,15250.49,64.0,19.0236,1067.530029296875,266.88250732421875,2024-09,осень
7806047,44c1c640a242aea,2024-07-20,2024-07-20 14:16:04,522355,нет,16,rub,mobile,876.82,Билеты без проблем,2,8768.15,0.0,18.4518,876.8200073242188,438.4100036621094,2024-07,лето
2199448,44c1c640a242aea,2024-09-20,2024-09-20 15:44:53,562945,нет,12,rub,mobile,251.08,Мой билет,1,2282.59,0.0,19.3536,251.0800018310547,251.0800018310547,2024-09,осень
7688220,2802a2a3358cdd7,2024-07-30,2024-07-30 18:48:42,527265,нет,16,rub,desktop,297.94,Облачко,1,2979.37,,18.2287,297.94000244140625,297.94000244140625,2024-07,лето
7873878,b54dd0cd81121fc,2024-10-03,2024-10-03 11:01:03,232652,нет,0,rub,mobile,411.31,Мой билет,2,3739.16,0.0,19.6841,411.30999755859375,205.65499877929688,2024-10,осень
8394080,cf57d9b6a5d00fb,2024-07-26,2024-07-26 12:16:39,552089,нет,18,rub,mobile,0.0,Билеты без проблем,4,0.0,0.0,18.0156,0.0,0.0,2024-07,лето
5999898,45167dc5404bc46,2024-09-06,2024-09-06 12:17:27,534657,нет,16,rub,mobile,1358.42,Быстробилет,4,10449.39,,18.5504,1358.4200439453125,339.6050109863281,2024-09,осень
4559874,18e9aead0a393e7,2024-10-02,2024-10-02 15:08:39,565586,нет,16,rub,desktop,81.72,Мой билет,1,2043.03,0.0,19.4015,81.72000122070312,81.72000122070312,2024-10,осень
6594949,ad2dc32364ed948,2024-10-03,2024-10-03 16:27:50,505831,нет,12,rub,mobile,2665.18,Мой билет,3,24228.93,0.0,19.6841,2665.179931640625,888.393310546875,2024-10,осень
3548905,35c7bdc6a0468c4,2024-08-03,2024-08-03 20:44:45,490341,нет,18,rub,mobile,172.37,Билеты в руки,3,1566.99,0.0,18.0536,172.3699951171875,57.4566650390625,2024-08,лето
2461695,0beb8fc0c0a9ce1,2024-08-25,2024-08-25 07:17:52,364412,нет,0,rub,desktop,87.36,Билеты без проблем,2,1747.22,0.0,19.1202,87.36000061035156,43.68000030517578,2024-08,лето
7285555,8f0913057572ea5,2024-10-13,2024-10-13 00:47:15,563740,нет,6,rub,mobile,708.36,Билеты в руки,3,10119.4,3.0,19.5723,708.3599853515625,236.1199951171875,2024-10,осень
5620694,cdbc02c6ad8087a,2024-09-03,2024-09-03 11:19:17,563901,нет,0,rub,mobile,137.43,Билеты в руки,4,3435.63,0.0,18.6868,137.42999267578125,34.35749816894531,2024-09,осень
6670871,409e5d10d58577b,2024-06-04,2024-06-04 12:19:53,522557,нет,6,rub,mobile,20.23,Лови билет!,2,1011.5,2.0,19.9833,20.229999542236328,10.114999771118164,2024-06,лето
8232115,fdcebf159b268b2,2024-08-19,2024-08-19 08:10:11,552781,нет,16,rub,mobile,14.72,Мой билет,1,367.98,0.0,18.5775,14.720000267028809,14.720000267028809,2024-08,лето
3655915,b8c389ce2e04938,2024-07-31,2024-07-31 11:51:01,553512,нет,6,rub,mobile,0.0,Билеты без проблем,4,0.0,0.0,18.2404,0.0,0.0,2024-07,лето
7704663,110125b4a429b43,2024-08-15,2024-08-15 22:01:44,555826,нет,12,rub,mobile,0.0,Билеты в руки,6,0.0,0.0,18.773,0.0,0.0,2024-08,лето
4634984,822151183d916c4,2024-10-19,2024-10-19 19:40:59,293555,нет,18,rub,mobile,838.2,Show_ticket,2,9313.37,0.0,19.7884,838.2000122070312,419.1000061035156,2024-10,осень
4228462,7ef1b83e1240e1a,2024-06-12,2024-06-12 18:10:34,391491,нет,12,rub,mobile,670.43,Билеты в руки,2,5157.18,3.0,19.8655,670.4299926757812,335.2149963378906,2024-06,лето
7979264,54b2ba31fda658e,2024-09-26,2024-09-26 13:30:57,354086,нет,18,rub,mobile,323.78,Мой билет,2,2490.64,4.0,19.2591,323.7799987792969,161.88999938964844,2024-09,осень
3161581,b54dd0cd81121fc,2024-10-15,2024-10-15 09:00:21,583604,нет,0,rub,mobile,34.31,Билеты без проблем,1,857.81,0.0,19.7185,34.310001373291016,34.310001373291016,2024-10,осень
234785,69d4c1625995449,2024-09-06,2024-09-06 08:39:08,337923,нет,12,rub,mobile,14.5,Лучшие билеты,3,483.45,0.0,18.5504,14.5,4.833333333333333,2024-09,осень
4797326,c65516d4e07fa5d,2024-09-17,2024-09-17 13:24:41,504937,нет,6,rub,desktop,1943.59,Мой билет,2,12957.26,3.0,19.0125,1943.5899658203125,971.7949829101562,2024-09,осень
3370410,b54dd0cd81121fc,2024-10-06,2024-10-06 08:35:55,362139,нет,12,rub,desktop,148.88,Билеты без проблем,4,3722.12,1.0,19.6475,148.8800048828125,37.220001220703125,2024-10,осень
3166801,3ca83a9387c9722,2024-10-27,2024-10-27 18:56:09,480334,нет,12,rub,mobile,645.09,Весь в билетах,2,4607.76,0.0,19.9266,645.0900268554688,322.5450134277344,2024-10,осень
2463899,fe237d2cfd6e503,2024-09-17,2024-09-17 06:01:53,195233,нет,0,rub,mobile,132.6,Билеты без проблем,3,3314.95,0.0,19.0125,132.60000610351562,44.20000203450521,2024-09,осень
5620259,cdbc02c6ad8087a,2024-09-03,2024-09-03 11:30:23,563901,нет,0,rub,mobile,103.07,Билеты в руки,3,2576.72,0.0,18.6868,103.06999969482422,34.356666564941406,2024-09,осень
3361449,dbc3da55695dda3,2024-09-17,2024-09-17 09:35:44,549634,нет,6,rub,desktop,1038.72,Облачко,3,8655.99,52.0,19.0125,1038.719970703125,346.239990234375,2024-09,осень
4823542,93658e0a869f13c,2024-10-25,2024-10-25 18:58:12,362145,нет,0,rub,mobile,28.33,Билеты без проблем,3,944.35,0.0,19.8788,28.329999923706055,9.443333307902018,2024-10,осень
3698603,8d6c1ff89fac35f,2024-07-04,2024-07-04 16:28:19,538220,нет,16,rub,mobile,113.71,Мой билет,4,1137.09,0.0,18.6403,113.70999908447266,28.427499771118164,2024-07,лето
2610378,b13ad7486136c8d,2024-07-20,2024-07-20 12:53:15,460567,нет,6,rub,mobile,2181.23,Дом культуры,5,27265.41,4.0,18.4518,2181.22998046875,436.24599609375,2024-07,лето
2166852,ca108a48cb937b1,2024-07-07,2024-07-07 17:37:55,42497,нет,16,rub,mobile,654.67,Городской дом культуры,4,9352.38,0.0,18.5395,654.6699829101562,163.66749572753906,2024-07,лето
3734534,1c2a2133e1df1b4,2024-09-29,2024-09-29 16:18:49,194068,нет,16,rub,mobile,156.27,Билеты без проблем,2,3906.71,1.0,19.3741,156.27000427246094,78.13500213623047,2024-09,осень
3339728,3ebd0c4b59f6bdd,2024-09-07,2024-09-07 12:40:15,509453,нет,18,rub,mobile,1390.41,Билеты без проблем,3,10695.43,0.0,18.5991,1390.4100341796875,463.4700113932292,2024-09,осень
6277747,fe237d2cfd6e503,2024-09-03,2024-09-03 22:32:52,538461,нет,6,rub,desktop,806.27,Билеты без проблем,2,6718.88,0.0,18.6868,806.27001953125,403.135009765625,2024-09,осень
3033836,29c945d9641e577,2024-09-20,2024-09-20 19:58:26,564379,нет,0,rub,desktop,296.37,Билеты без проблем,1,4939.49,1.0,19.3536,296.3699951171875,296.3699951171875,2024-09,осень
5925136,61f529bba680992,2024-08-08,2024-08-08 12:19:38,435347,нет,12,rub,desktop,5200.25,Лови билет!,6,43335.44,4.0,17.9296,5200.25,866.7083333333334,2024-08,лето
720999,04b6911607ebb3e,2024-08-02,2024-08-02 08:50:34,550337,нет,12,rub,desktop,439.27,Билеты в руки,3,3378.98,0.0,18.0997,439.2699890136719,146.42332967122397,2024-08,лето
2738674,b141330f91d0311,2024-06-02,2024-06-02 23:46:24,529880,нет,16,rub,mobile,853.68,Облачко,3,8536.85,,20.2773,853.6799926757812,284.55999755859375,2024-06,лето
568227,463ad9b1fdcc1c6,2024-09-26,2024-09-26 09:47:16,555271,нет,6,rub,mobile,216.86,Лови билет!,4,2409.56,0.0,19.2591,216.86000061035156,54.21500015258789,2024-09,осень
5955180,bacdffc963cd0f8,2024-09-13,2024-09-13 16:00:03,565103,нет,6,rub,mobile,198.84,Весь в билетах,3,2485.44,,19.0758,198.83999633789062,66.27999877929688,2024-09,осень
3647795,1c2a2133e1df1b4,2024-10-17,2024-10-17 13:23:14,585589,нет,16,rub,mobile,137.2,Мой билет,2,2743.96,0.0,19.9534,137.1999969482422,68.5999984741211,2024-10,осень
5215709,44c1c640a242aea,2024-08-27,2024-08-27 20:48:02,478252,нет,16,rub,mobile,2156.08,Облачко,4,16585.2,0.0,19.0096,2156.080078125,539.02001953125,2024-08,лето
2239642,1f49b8de206b285,2024-07-20,2024-07-20 17:28:05,523793,нет,16,rub,mobile,72.89,Билеты без проблем,4,1457.81,1.0,18.4518,72.88999938964844,18.22249984741211,2024-07,лето
2028493,024dc5236465850,2024-08-07,2024-08-07 20:03:12,528458,нет,16,rub,mobile,435.01,Мой билет,1,3625.1,0.0,17.8486,435.010009765625,435.010009765625,2024-08,лето
5218290,00b0b535e645950,2024-08-13,2024-08-13 20:50:24,201756,нет,12,rub,mobile,131.26,Билеты без проблем,3,4375.31,30.0,18.8553,131.25999450683594,43.75333150227865,2024-08,лето
7323168,2d80e2e18dae0b8,2024-10-02,2024-10-02 22:42:50,471314,нет,18,rub,mobile,703.75,Билеты без проблем,2,8796.84,,19.4015,703.75,351.875,2024-10,осень
710994,1c2a2133e1df1b4,2024-06-19,2024-06-19 23:55:06,414756,нет,6,rub,mobile,595.29,Весь в билетах,2,5952.92,1.0,19.2165,595.2899780273438,297.6449890136719,2024-06,лето
2754624,76941d95a32dddf,2024-07-20,2024-07-20 15:00:42,384441,нет,0,rub,mobile,42.11,Лови билет!,4,1052.76,28.0,18.4518,42.11000061035156,10.52750015258789,2024-07,лето
3593333,4354c5179a4313f,2024-09-30,2024-09-30 13:16:44,46022,нет,6,rub,mobile,140.82,За билетом!,1,2011.78,2.0,19.3741,140.82000732421875,140.82000732421875,2024-09,осень
7549281,9f56fa1fed8a82d,2024-09-03,2024-09-03 11:05:04,501912,нет,0,rub,desktop,211.35,Билеты в руки,4,4227.01,0.0,18.6868,211.35000610351562,52.837501525878906,2024-09,осень
986639,024dc5236465850,2024-06-08,2024-06-08 13:01:31,536370,нет,16,rub,mobile,0.0,Билеты без проблем,3,0.0,0.0,19.8618,0.0,0.0,2024-06,лето
7466109,61f529bba680992,2024-10-31,2024-10-31 17:47:44,496264,нет,18,rub,mobile,566.74,Билеты без проблем,4,14168.49,0.0,19.7383,566.739990234375,141.68499755859375,2024-10,осень
598764,f5e3098c469fcaf,2024-07-10,2024-07-10 22:11:25,531286,нет,6,rub,mobile,814.99,Лови билет!,4,6791.56,0.0,18.4776,814.989990234375,203.74749755859375,2024-07,лето
4428910,9be9eb582224e7e,2024-10-20,2024-10-20 09:28:25,409500,нет,18,rub,desktop,233.35,Билеты в руки,3,1944.56,0.0,19.7884,233.35000610351562,77.78333536783855,2024-10,осень
